HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.filler,userid,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,34BBWHLWHBIAZ8KXI1G1VP0RR7LIWP,A2QWTQ4I70BRWO,Approved,Sat May 18 08:53:06 PDT 2019,Sat May 18 09:16:51 PDT 2019,Tue May 21 09:16:51 PDT 2019,Tue May 21 09:17:29 PDT 2019,,,1425,100% (1/1),100% (1/1),0% (0/0),0,ecb22d03,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3EFE17QCRDCHWWS4SEOFYOWRLH6SHN,A3FAF93BMDJLAL,Approved,Sat May 18 08:42:18 PDT 2019,Sat May 18 09:16:40 PDT 2019,Tue May 21 09:16:40 PDT 2019,Tue May 21 09:17:29 PDT 2019,,,2062,100% (1/1),100% (1/1),0% (0/0),0,c5e22eb3,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3EO896NRAX2E22095EWQK68S0S0JTK,A3DUZ6WCFZRLX9,Approved,Sat May 18 09:29:29 PDT 2019,Sat May 18 10:12:23 PDT 2019,Tue May 21 10:12:23 PDT 2019,Tue May 21 10:12:29 PDT 2019,,,2574,100% (1/1),100% (1/1),0% (0/0),0,69f239f6,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3IFS6Q0HJJQHSR3OYW60Y0X6LULIS6,A2581F7TDPAMBQ,Approved,Sat May 18 10:09:47 PDT 2019,Sat May 18 10:46:12 PDT 2019,Tue May 21 10:46:12 PDT 2019,Tue May 21 10:46:37 PDT 2019,,,2185,100% (1/1),100% (1/1),0% (0/0),0,f7e242af,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3IHR8NYAM88Q7SOHLQ029UICTU3P4C,A10HN5H1OV4VDW,Approved,Sat May 18 11:23:26 PDT 2019,Sat May 18 11:53:20 PDT 2019,Tue May 21 11:53:20 PDT 2019,Tue May 21 11:58:37 PDT 2019,,,1794,100% (1/1),100% (1/1),0% (0/0),0,bdf2527a,thanks
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3IXQG4FA2U5P04TJJGESVIO3YIC9BH,AOER0SPVGJQAM,Approved,Sat May 18 11:37:39 PDT 2019,Sat May 18 11:55:13 PDT 2019,Tue May 21 11:55:13 PDT 2019,Tue May 21 12:01:26 PDT 2019,,,1054,100% (1/1),100% (1/1),0% (0/0),0,bac25238,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3MRNMEIQW6DDG3SCM98OVH3Y1V5LDT,AY5OS6NZWVX22,Approved,Sat May 18 08:26:27 PDT 2019,Sat May 18 08:35:46 PDT 2019,Tue May 21 08:35:46 PDT 2019,Tue May 21 08:36:29 PDT 2019,,,559,100% (1/1),100% (1/1),0% (0/0),0,15b2249e,
3HYV4299H03L7IO0YD537A4RMFSE8Q,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3OSWBBLG1F48GX910SBC6BYL84IDXA,A28JANGJRFGGAZ,Approved,Sat May 18 08:51:03 PDT 2019,Sat May 18 09:09:32 PDT 2019,Tue May 21 09:09:32 PDT 2019,Tue May 21 09:10:29 PDT 2019,,,1109,100% (1/1),100% (1/1),0% (0/0),0,d5b22aaa,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,31QNSG6A5S02KN7J17WYQK7WVK3871,A3P4253DFNPWIB,Approved,Sat May 18 10:32:50 PDT 2019,Sat May 18 10:40:13 PDT 2019,Tue May 21 10:40:13 PDT 2019,Tue May 21 10:40:37 PDT 2019,,,443,100% (1/1),100% (1/1),0% (0/0),0,f7b241ec,Fun study
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,33TIN5LC05HLDCMUT8SC3TM4JR19Y3,A1YGF0LJJGB30G,Approved,Sat May 18 11:39:04 PDT 2019,Sat May 18 11:54:01 PDT 2019,Tue May 21 11:54:01 PDT 2019,Tue May 21 11:59:40 PDT 2019,,,897,100% (1/1),100% (1/1),0% (0/0),0,b6b25181,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3634BBTX0P18OMY2SC61R1ERW4RFIK,A1YSYI926BBOHW,Approved,Sat May 18 09:26:42 PDT 2019,Sat May 18 09:38:48 PDT 2019,Tue May 21 09:38:48 PDT 2019,Tue May 21 09:39:29 PDT 2019,,,726,100% (1/1),100% (1/1),0% (0/0),0,16a2336c,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,36ZN444YTS52UZBVRFPREVN5O5IIO9,A1ZI4VU6650Q8B,Approved,Sat May 18 08:41:16 PDT 2019,Sat May 18 08:55:07 PDT 2019,Tue May 21 08:55:07 PDT 2019,Tue May 21 08:55:29 PDT 2019,,,831,100% (1/1),100% (1/1),0% (0/0),0,9cf22841,"I used the code 5f, instead of f5, I think I sill solved the problem."
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3B1NLC6UG036J8H1GR23IJFFJXOPG7,A3HE29W5IDR394,Approved,Sat May 18 08:41:16 PDT 2019,Sat May 18 09:17:11 PDT 2019,Tue May 21 09:17:11 PDT 2019,Tue May 21 09:17:29 PDT 2019,,,2155,100% (1/1),100% (1/1),0% (0/0),0,aca229a6,"awesome task, but I would have liked an opportunity to see the layout again to re-play the correct answer. I was close and I am curious how it plays out."
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3E7TUJ2EGDTIF1R3XC5YQ8C311OD9O,A44GF72UX2T66,Approved,Sat May 18 09:37:44 PDT 2019,Sat May 18 09:49:37 PDT 2019,Tue May 21 09:49:37 PDT 2019,Tue May 21 09:50:29 PDT 2019,,,713,100% (1/1),100% (1/1),0% (0/0),0,bbc23545,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3FK0YFF9P0N26P4SRYAOOC77S1ZVVB,A25D8MUZP7CQEY,Approved,Sat May 18 10:39:56 PDT 2019,Sat May 18 10:50:45 PDT 2019,Tue May 21 10:50:45 PDT 2019,Tue May 21 10:50:49 PDT 2019,,,649,100% (1/1),100% (1/1),0% (0/0),0,4bb243a6,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3H7XDTSHKDYW3HE2SDGYADNBCUPGWR,A2ZBDSR2LZNVAE,Approved,Sat May 18 09:22:25 PDT 2019,Sat May 18 09:37:57 PDT 2019,Tue May 21 09:37:57 PDT 2019,Tue May 21 09:38:29 PDT 2019,,,932,100% (1/1),100% (1/1),0% (0/0),0,9ad23291,
36FFXPMST9V0CK2IVV25PZR4T0OOHJ,3EXOM20K1NGP6I373LKRAHMWHFZ5PT,Solve a challenging problem! can earn $1 bonus. Takes ~15 minutes.,"As part of a study on human problem solving, you will be asked to solve a hard puzzle.","puzzle, problem solving, research, study, experiment",$1.50 ,Sat May 18 08:26:03 PDT 2019,9,BatchId:3647783;OriginalHitTemplateId:;,3600,259200,Mon May 20 08:26:03 PDT 2019,,,3X0H8UUIT2VZTMNTNDAFZR6E065WSF,A2E3TO92MCQ9XU,Approved,Sat May 18 10:58:51 PDT 2019,Sat May 18 11:07:08 PDT 2019,Tue May 21 11:07:08 PDT 2019,Tue May 21 11:07:33 PDT 2019,,,497,100% (1/1),100% (1/1),0% (0/0),0,caa248ea,
