path,length,count,board
"[[0, 4, 1], [3, 5, 2]]",2,4,6_easy_full
"[[3, 1, 1], [4, 1, 2], [4, 4, 1]]",3,9,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 5, 1]]",3,14,6_easy_full
"[[0, 4, 1], [4, 1, 2]]",2,67,6_easy_full
"[[5, 1, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,129,6_easy_full
"[[5, 4, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,29,6_easy_full
"[[5, 1, 1], [4, 1, 2], [3, 1, 1]]",3,141,6_easy_full
"[[5, 2, 1], [2, 5, 2]]",2,11,6_easy_full
"[[5, 4, 1], [5, 2, 2]]",2,34,6_easy_full
"[[5, 5, 1], [1, 4, 2]]",2,6,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 4, 1]]",3,7,6_easy_full
"[[3, 1, 1]]",1,3980,6_easy_full
"[[5, 3, 1]]",1,1990,6_easy_full
"[[5, 2, 1], [4, 1, 2]]",2,196,6_easy_full
"[[2, 5, 1], [5, 1, 2]]",2,109,6_easy_full
"[[5, 1, 1], [0, 4, 2]]",2,7,6_easy_full
"[[5, 3, 1], [3, 1, 2], [4, 1, 1]]",3,75,6_easy_full
"[[0, 4, 1], [5, 2, 2], [2, 5, 1]]",3,118,6_easy_full
"[[5, 4, 1], [5, 0, 2]]",2,3,6_easy_full
"[[5, 3, 1], [4, 1, 2], [3, 1, 1]]",3,68,6_easy_full
"[[2, 5, 1], [4, 4, 2]]",2,142,6_easy_full
"[[5, 5, 1], [4, 1, 2], [3, 1, 1]]",3,132,6_easy_full
"[[0, 2, 1], [3, 5, 2], [4, 5, 1]]",3,46,6_easy_full
"[[5, 2, 1], [5, 1, 2]]",2,10,6_easy_full
"[[5, 2, 1], [4, 1, 2], [3, 1, 1]]",3,174,6_easy_full
"[[5, 2, 1], [5, 4, 2]]",2,14,6_easy_full
"[[5, 1, 1], [5, 0, 2]]",2,31,6_easy_full
"[[0, 2, 1], [3, 5, 2], [2, 5, 1]]",3,24,6_easy_full
"[[2, 5, 1], [1, 4, 2]]",2,26,6_easy_full
"[[5, 5, 1], [0, 5, 2]]",2,21,6_easy_full
"[[3, 1, 1], [0, 2, 2]]",2,69,6_easy_full
"[[2, 5, 1], [0, 2, 2]]",2,46,6_easy_full
"[[0, 4, 1], [5, 3, 2]]",2,57,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 5, 1]]",3,67,6_easy_full
"[[5, 3, 1], [5, 2, 2]]",2,32,6_easy_full
"[[5, 4, 1], [2, 5, 2]]",2,68,6_easy_full
"[[5, 2, 1], [0, 5, 2]]",2,22,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 1, 1]]",3,52,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 1, 1], [4, 4, 2]]",4,1,6_easy_full
"[[5, 5, 1], [4, 4, 2]]",2,245,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 4, 1], [1, 5, 2]]",4,40,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 2, 1]]",3,115,6_easy_full
"[[5, 4, 1], [0, 4, 2]]",2,7,6_easy_full
"[[3, 1, 1], [2, 5, 2], [5, 2, 1]]",3,64,6_easy_full
"[[5, 3, 1], [2, 5, 2], [5, 2, 1]]",3,75,6_easy_full
"[[4, 1, 1], [5, 2, 2]]",2,82,6_easy_full
"[[2, 5, 1], [5, 4, 2]]",2,20,6_easy_full
"[[5, 2, 1], [4, 4, 2]]",2,91,6_easy_full
"[[4, 4, 1], [3, 5, 2]]",2,34,6_easy_full
"[[4, 4, 1], [4, 5, 2]]",2,1,6_easy_full
"[[3, 5, 1], [0, 2, 2]]",2,9940,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 0, 1]]",3,5,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 2, 1]]",3,57,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 2, 1]]",3,15,6_easy_full
"[[5, 2, 1], [3, 1, 2], [4, 1, 1]]",3,13,6_easy_full
"[[1, 4, 1], [1, 5, 2], [4, 4, 1]]",3,64,6_easy_full
"[[5, 5, 1], [0, 4, 2]]",2,49,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 1, 1]]",3,124,6_easy_full
"[[4, 1, 1], [1, 4, 2]]",2,14,6_easy_full
"[[2, 5, 1], [5, 2, 2]]",2,17,6_easy_full
"[[0, 2, 1], [3, 5, 2], [3, 1, 1], [5, 5, 2]]",4,2,6_easy_full
"[[3, 1, 1], [5, 1, 2]]",2,13,6_easy_full
"[[5, 2, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,161,6_easy_full
"[[5, 5, 1], [3, 1, 2]]",2,69,6_easy_full
"[[2, 5, 1], [3, 1, 2], [4, 1, 1]]",3,96,6_easy_full
"[[5, 3, 1], [5, 2, 2], [2, 5, 1]]",3,27,6_easy_full
"[[0, 4, 1], [4, 4, 2], [4, 1, 1]]",3,123,6_easy_full
"[[3, 1, 1], [4, 5, 2], [4, 4, 1]]",3,142,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 4, 1]]",3,28,6_easy_full
"[[4, 4, 1], [0, 2, 2]]",2,10,6_easy_full
"[[1, 5, 1], [1, 4, 2], [4, 4, 1]]",3,119,6_easy_full
"[[1, 4, 1], [1, 5, 2], [0, 5, 1]]",3,15,6_easy_full
"[[5, 5, 1], [5, 2, 2]]",2,185,6_easy_full
"[[0, 4, 1], [2, 5, 2], [5, 2, 1]]",3,24,6_easy_full
"[[3, 1, 1], [5, 2, 2]]",2,148,6_easy_full
"[[5, 5, 1], [3, 5, 2]]",2,55,6_easy_full
"[[3, 1, 1], [2, 5, 2]]",2,82,6_easy_full
"[[5, 3, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,56,6_easy_full
"[[0, 2, 1], [3, 5, 2], [4, 4, 1]]",3,39,6_easy_full
"[[5, 3, 1], [0, 5, 2]]",2,3,6_easy_full
"[[1, 4, 1], [1, 5, 2], [3, 1, 1], [0, 4, 2]]",4,1,6_easy_full
"[[4, 4, 1], [4, 1, 2]]",2,36,6_easy_full
"[[5, 1, 1], [1, 4, 2]]",2,31,6_easy_full
"[[0, 4, 1], [4, 5, 2]]",2,14,6_easy_full
"[[5, 2, 1]]",1,1990,6_easy_full
"[[3, 5, 1], [0, 2, 2], [0, 5, 1]]",3,44,6_easy_full
"[[5, 4, 1], [4, 1, 2]]",2,45,6_easy_full
"[[1, 4, 1], [1, 5, 2], [4, 5, 1]]",3,64,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 5, 1]]",3,572,6_easy_full
"[[5, 4, 1], [3, 1, 2]]",2,17,6_easy_full
"[[5, 2, 1], [5, 3, 2]]",2,31,6_easy_full
"[[5, 1, 1], [5, 3, 2]]",2,22,6_easy_full
"[[5, 2, 1], [0, 2, 2]]",2,26,6_easy_full
"[[4, 1, 1], [0, 5, 2]]",2,45,6_easy_full
"[[5, 1, 1], [4, 5, 2], [4, 4, 1]]",3,46,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 3, 1], [5, 2, 2]]",4,1,6_easy_full
"[[0, 2, 1], [3, 5, 2], [1, 5, 1]]",3,83,6_easy_full
"[[5, 4, 1], [4, 4, 2]]",2,151,6_easy_full
"[[1, 4, 1], [1, 5, 2], [0, 2, 1]]",3,27,6_easy_full
"[[2, 5, 1], [4, 1, 2]]",2,154,6_easy_full
"[[5, 4, 1], [0, 2, 2]]",2,3,6_easy_full
"[[2, 5, 1], [4, 1, 2], [3, 1, 1]]",3,128,6_easy_full
"[[5, 2, 1], [5, 5, 2]]",2,4,6_easy_full
"[[4, 4, 1], [5, 1, 2]]",2,50,6_easy_full
"[[5, 4, 1], [4, 5, 2]]",2,19,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 5, 1]]",3,30,6_easy_full
"[[5, 3, 1], [4, 1, 2]]",2,83,6_easy_full
"[[5, 1, 1], [3, 5, 2]]",2,21,6_easy_full
"[[4, 4, 1], [2, 5, 2]]",2,73,6_easy_full
"[[5, 3, 1], [0, 4, 2]]",2,2,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 4, 1]]",3,52,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 1, 1]]",3,3,6_easy_full
"[[1, 4, 1], [1, 5, 2], [3, 5, 1], [0, 2, 2]]",4,50,6_easy_full
"[[5, 2, 1], [4, 5, 2]]",2,133,6_easy_full
"[[4, 4, 1], [5, 0, 2]]",2,15,6_easy_full
"[[4, 1, 1], [0, 2, 2]]",2,31,6_easy_full
"[[5, 1, 1], [2, 5, 2], [5, 2, 1]]",3,161,6_easy_full
"[[5, 4, 1], [5, 5, 2]]",2,7,6_easy_full
"[[2, 5, 1], [4, 5, 2], [4, 4, 1]]",3,67,6_easy_full
"[[5, 3, 1], [4, 5, 2]]",2,158,6_easy_full
"[[5, 5, 1], [5, 3, 2]]",2,17,6_easy_full
"[[5, 5, 1], [5, 1, 2]]",2,10,6_easy_full
"[[0, 4, 1], [5, 2, 2]]",2,127,6_easy_full
"[[0, 2, 1], [3, 5, 2], [1, 5, 1], [1, 4, 2]]",4,70,6_easy_full
"[[3, 1, 1], [1, 5, 2]]",2,21,6_easy_full
"[[0, 4, 1], [3, 1, 2]]",2,23,6_easy_full
"[[4, 1, 1], [5, 2, 2], [2, 5, 1]]",3,72,6_easy_full
"[[5, 1, 1], [4, 4, 2]]",2,119,6_easy_full
"[[4, 1, 1], [5, 5, 2]]",2,4,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 5, 1]]",3,64,6_easy_full
"[[4, 1, 1], [1, 5, 2]]",2,21,6_easy_full
"[[2, 5, 1], [3, 5, 2]]",2,31,6_easy_full
"[[5, 3, 1], [4, 4, 2], [4, 1, 1]]",3,197,6_easy_full
"[[4, 1, 1], [5, 3, 2]]",2,29,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1], [0, 2, 2]]",4,411,6_easy_full
"[[5, 3, 1], [5, 1, 2]]",2,45,6_easy_full
"[[2, 5, 1], [5, 5, 2]]",2,7,6_easy_full
"[[2, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,102,6_easy_full
"[[4, 4, 1]]",1,3980,6_easy_full
"[[0, 4, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,51,6_easy_full
"[[1, 4, 1], [1, 5, 2], [3, 5, 1]]",3,60,6_easy_full
"[[2, 5, 1], [4, 5, 2]]",2,78,6_easy_full
"[[5, 3, 1], [4, 5, 2], [4, 4, 1]]",3,149,6_easy_full
"[[5, 2, 1], [3, 5, 2]]",2,6,6_easy_full
"[[3, 5, 1], [0, 2, 2], [0, 4, 1]]",3,17,6_easy_full
"[[5, 5, 1], [5, 4, 2]]",2,29,6_easy_full
"[[5, 5, 1], [4, 4, 2], [4, 1, 1]]",3,219,6_easy_full
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2], [4, 4, 1]]",5,1,6_easy_full
"[[1, 4, 1], [1, 5, 2], [0, 4, 1]]",3,9,6_easy_full
"[[0, 2, 1], [3, 5, 2]]",2,2982,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 0, 1]]",3,21,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 4, 1]]",3,105,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 0, 1]]",3,7,6_easy_full
"[[5, 1, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,84,6_easy_full
"[[0, 4, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,114,6_easy_full
"[[5, 4, 1]]",1,995,6_easy_full
"[[5, 5, 1], [4, 1, 2]]",2,156,6_easy_full
"[[5, 5, 1], [1, 5, 2]]",2,27,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 4, 1]]",3,3,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 3, 1]]",3,13,6_easy_full
"[[1, 5, 1], [1, 4, 2], [3, 5, 1]]",3,533,6_easy_full
"[[3, 1, 1], [3, 5, 2]]",2,61,6_easy_full
"[[5, 5, 1], [2, 5, 2]]",2,183,6_easy_full
"[[5, 2, 1], [0, 4, 2]]",2,50,6_easy_full
"[[5, 3, 1], [3, 1, 2]]",2,82,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 3, 1], [1, 4, 2]]",4,2,6_easy_full
"[[5, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,110,6_easy_full
"[[5, 4, 1], [3, 1, 2], [4, 1, 1]]",3,14,6_easy_full
"[[4, 1, 1], [5, 4, 2]]",2,7,6_easy_full
"[[0, 4, 1], [3, 1, 2], [4, 1, 1]]",3,20,6_easy_full
"[[4, 1, 1], [4, 5, 2]]",2,18,6_easy_full
"[[5, 2, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,62,6_easy_full
"[[2, 5, 1]]",1,2985,6_easy_full
"[[0, 2, 1], [3, 5, 2], [1, 4, 1]]",3,17,6_easy_full
"[[5, 1, 1], [4, 4, 2], [4, 1, 1]]",3,98,6_easy_full
"[[0, 4, 1], [4, 4, 2]]",2,132,6_easy_full
"[[5, 4, 1], [4, 5, 2], [4, 4, 1]]",3,17,6_easy_full
"[[4, 1, 1], [0, 4, 2]]",2,19,6_easy_full
"[[4, 4, 1], [0, 4, 2]]",2,15,6_easy_full
"[[5, 2, 1], [1, 4, 2]]",2,24,6_easy_full
"[[5, 3, 1], [5, 5, 2]]",2,17,6_easy_full
"[[3, 1, 1], [4, 4, 2]]",2,238,6_easy_full
"[[0, 2, 1], [3, 5, 2], [3, 1, 1]]",3,42,6_easy_full
"[[5, 2, 1], [3, 1, 2]]",2,19,6_easy_full
"[[4, 4, 1], [5, 2, 2], [2, 5, 1]]",3,38,6_easy_full
"[[5, 1, 1]]",1,1990,6_easy_full
"[[5, 1, 1], [0, 5, 2]]",2,29,6_easy_full
"[[4, 4, 1], [5, 3, 2]]",2,24,6_easy_full
"[[5, 5, 1], [4, 5, 2], [4, 4, 1]]",3,21,6_easy_full
"[[0, 4, 1]]",1,995,6_easy_full
"[[4, 1, 1], [4, 4, 2], [4, 5, 1]]",3,13,6_easy_full
"[[1, 5, 1], [1, 4, 2]]",2,7952,6_easy_full
"[[3, 5, 1]]",1,9950,6_easy_full
"[[5, 5, 1]]",1,2985,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 4, 1]]",3,2,6_easy_full
"[[5, 2, 1], [5, 0, 2]]",2,3,6_easy_full
"[[0, 4, 1], [4, 5, 2], [4, 4, 1]]",3,12,6_easy_full
"[[4, 4, 1], [5, 2, 2]]",2,50,6_easy_full
"[[3, 1, 1], [5, 5, 2]]",2,84,6_easy_full
"[[3, 1, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,193,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 2, 1]]",3,4,6_easy_full
"[[5, 1, 1], [5, 2, 2], [2, 5, 1]]",3,18,6_easy_full
"[[4, 1, 1], [4, 5, 2], [4, 4, 1]]",3,14,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 3, 1]]",3,77,6_easy_full
"[[1, 4, 1], [1, 5, 2], [2, 5, 1]]",3,48,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 5, 1]]",3,190,6_easy_full
"[[3, 5, 1], [0, 2, 2], [3, 1, 1]]",3,39,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 1, 1]]",3,30,6_easy_full
"[[2, 5, 1], [4, 4, 2], [4, 1, 1]]",3,118,6_easy_full
"[[5, 1, 1], [4, 1, 2]]",2,157,6_easy_full
"[[3, 1, 1], [5, 3, 2]]",2,44,6_easy_full
"[[5, 3, 1], [0, 2, 2]]",2,54,6_easy_full
"[[2, 5, 1], [5, 0, 2]]",2,24,6_easy_full
"[[5, 3, 1], [1, 5, 2]]",2,6,6_easy_full
"[[0, 2, 1], [3, 5, 2], [1, 4, 1], [1, 5, 2]]",4,13,6_easy_full
"[[5, 4, 1], [3, 5, 2]]",2,17,6_easy_full
"[[5, 1, 1], [0, 2, 2]]",2,30,6_easy_full
"[[5, 4, 1], [4, 4, 2], [4, 1, 1]]",3,137,6_easy_full
"[[4, 1, 1]]",1,1990,6_easy_full
"[[5, 3, 1], [5, 0, 2]]",2,20,6_easy_full
"[[5, 4, 1], [0, 5, 2]]",2,11,6_easy_full
"[[4, 1, 1], [2, 5, 2], [5, 2, 1]]",3,58,6_easy_full
"[[1, 4, 1]]",1,4975,6_easy_full
"[[5, 1, 1], [5, 2, 2]]",2,26,6_easy_full
"[[5, 5, 1], [0, 2, 2]]",2,38,6_easy_full
"[[1, 4, 1], [1, 5, 2], [4, 1, 1]]",3,62,6_easy_full
"[[5, 1, 1], [5, 5, 2]]",2,81,6_easy_full
"[[2, 5, 1], [5, 3, 2]]",2,54,6_easy_full
"[[2, 5, 1], [1, 5, 2]]",2,47,6_easy_full
"[[3, 1, 1], [4, 5, 2]]",2,158,6_easy_full
"[[5, 5, 1], [5, 2, 2], [2, 5, 1]]",3,158,6_easy_full
"[[5, 3, 1], [4, 4, 2]]",2,217,6_easy_full
"[[5, 4, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,124,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 3, 1]]",3,20,6_easy_full
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [0, 5, 2]]",4,2,6_easy_full
"[[5, 5, 1], [2, 5, 2], [5, 2, 1]]",3,161,6_easy_full
"[[4, 4, 1], [3, 1, 2], [4, 1, 1]]",3,43,6_easy_full
"[[4, 4, 1], [4, 1, 2], [3, 1, 1]]",3,25,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 0, 1]]",3,27,6_easy_full
"[[5, 3, 1], [1, 4, 2]]",2,6,6_easy_full
"[[0, 2, 1], [3, 5, 2], [0, 5, 1]]",3,2,6_easy_full
"[[5, 4, 1], [5, 1, 2]]",2,9,6_easy_full
"[[1, 4, 1], [1, 5, 2], [0, 2, 1], [3, 5, 2]]",4,16,6_easy_full
"[[5, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,196,6_easy_full
"[[4, 1, 1], [4, 4, 2]]",2,21,6_easy_full
"[[5, 1, 1], [2, 5, 2], [5, 2, 1], [4, 5, 2]]",4,2,6_easy_full
"[[4, 4, 1], [0, 5, 2]]",2,5,6_easy_full
"[[1, 5, 1]]",1,7960,6_easy_full
"[[3, 1, 1], [1, 4, 2]]",2,12,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 2, 1], [3, 5, 2]]",4,95,6_easy_full
"[[5, 1, 1], [3, 1, 2], [4, 1, 1]]",3,32,6_easy_full
"[[5, 1, 1], [4, 5, 2]]",2,52,6_easy_full
"[[5, 5, 1], [3, 1, 2], [4, 1, 1]]",3,58,6_easy_full
"[[0, 2, 1], [3, 5, 2], [5, 3, 1]]",3,34,6_easy_full
"[[2, 5, 1], [3, 1, 2]]",2,118,6_easy_full
"[[4, 4, 1], [1, 5, 2]]",2,3,6_easy_full
"[[3, 5, 1], [0, 2, 2], [4, 1, 1]]",3,189,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 1, 1]]",3,46,6_easy_full
"[[1, 4, 1], [1, 5, 2], [3, 1, 1]]",3,48,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 5, 1]]",3,17,6_easy_full
"[[5, 1, 1], [1, 5, 2]]",2,8,6_easy_full
"[[3, 1, 1], [4, 1, 2]]",2,16,6_easy_full
"[[5, 3, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,180,6_easy_full
"[[0, 4, 1], [4, 1, 2], [3, 1, 1]]",3,57,6_easy_full
"[[2, 5, 1], [0, 4, 2]]",2,3,6_easy_full
"[[2, 5, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,106,6_easy_full
"[[1, 4, 1], [1, 5, 2]]",2,4970,6_easy_full
"[[5, 5, 1], [5, 0, 2]]",2,13,6_easy_full
"[[3, 1, 1], [4, 4, 2], [4, 1, 1]]",3,214,6_easy_full
"[[5, 4, 1], [5, 2, 2], [2, 5, 1]]",3,32,6_easy_full
"[[3, 1, 1], [0, 4, 2]]",2,18,6_easy_full
"[[4, 4, 1], [5, 5, 2]]",2,16,6_easy_full
"[[3, 5, 1], [0, 2, 2], [5, 2, 1]]",3,11,6_easy_full
"[[5, 3, 1], [2, 5, 2]]",2,93,6_easy_full
"[[5, 2, 1], [4, 5, 2], [4, 4, 1]]",3,115,6_easy_full
"[[1, 5, 1], [1, 4, 2], [0, 4, 1]]",3,5,6_easy_full
"[[5, 2, 1], [1, 5, 2]]",2,27,6_easy_full
"[[5, 1, 1], [3, 1, 2]]",2,34,6_easy_full
"[[0, 4, 1], [2, 5, 2]]",2,28,6_easy_full
"[[3, 5, 1], [0, 2, 2], [2, 5, 1]]",3,166,6_easy_full
"[[5, 5, 1], [4, 5, 2]]",2,29,6_easy_full
"[[1, 5, 1], [1, 4, 2], [2, 5, 1]]",3,86,6_easy_full
"[[1, 5, 1], [1, 4, 2], [5, 5, 1]]",3,55,6_easy_full
"[[0, 2, 1], [3, 5, 2], [4, 1, 1]]",3,61,6_easy_full
"[[2, 5, 1], [0, 5, 2]]",2,28,6_easy_full
"[[5, 4, 1], [1, 4, 2]]",2,9,6_easy_full
"[[4, 4, 1], [1, 4, 2]]",2,23,6_easy_full
"[[5, 4, 1], [4, 1, 2], [3, 1, 1]]",3,37,6_easy_full
"[[3, 1, 1], [0, 5, 2]]",2,20,6_easy_full
"[[5, 4, 1], [1, 5, 2]]",2,1,6_easy_full
"[[4, 4, 1], [3, 1, 2]]",2,54,6_easy_full
"[[3, 1, 1], [5, 4, 2]]",2,17,6_easy_full
"[[0, 4, 1], [5, 0, 2]]",2,4,6_easy_full
"[[5, 1, 1], [2, 5, 2]]",2,174,6_easy_full
"[[3, 5, 1], [0, 2, 2], [1, 5, 1], [1, 4, 2]]",4,436,6_easy_full
"[[3, 1, 1], [5, 2, 2], [2, 5, 1]]",3,122,6_easy_full
"[[5, 4, 1], [2, 5, 2], [5, 2, 1]]",3,62,6_easy_full
"[[0, 4, 1], [1, 4, 2]]",2,9,6_easy_full
"[[4, 1, 1], [3, 5, 2]]",2,4,6_easy_full
"[[5, 2, 1], [4, 4, 2], [4, 1, 1]]",3,74,6_easy_full
"[[0, 4, 1], [5, 1, 2]]",2,14,6_easy_full
"[[1, 4, 1], [1, 5, 2], [5, 1, 1]]",3,31,6_easy_full
"[[5, 3, 1], [3, 5, 2]]",2,1,6_easy_full
"[[4, 1, 1], [2, 5, 2]]",2,69,6_easy_full
"[[0, 2, 1]]",1,2985,6_easy_full
"[[4, 4, 1], [2, 5, 2], [5, 2, 1]]",3,56,6_easy_full
"[[0, 5, 1], [4, 4, 2], [4, 1, 1], [4, 5, 2]]",4,51,6_easy_pruned
"[[0, 5, 1], [2, 5, 2], [5, 2, 1]]",3,101,6_easy_pruned
"[[5, 5, 1], [5, 2, 2], [2, 5, 1], [4, 5, 2]]",4,5,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [2, 5, 1], [0, 5, 2], [4, 5, 1]]",5,2195,6_easy_pruned
"[[5, 4, 1], [0, 4, 2]]",2,23,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1], [4, 5, 2]]",6,3,6_easy_pruned
"[[5, 2, 1], [2, 5, 2]]",2,73,6_easy_pruned
"[[5, 2, 1], [3, 1, 2]]",2,58,6_easy_pruned
"[[5, 5, 1], [1, 4, 2]]",2,1,6_easy_pruned
"[[1, 4, 1]]",1,2985,6_easy_pruned
"[[4, 1, 1], [5, 3, 2]]",2,55,6_easy_pruned
"[[4, 5, 1], [4, 1, 2], [3, 1, 1]]",3,84,6_easy_pruned
"[[2, 5, 1], [5, 1, 2]]",2,294,6_easy_pruned
"[[4, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1]]",5,610,6_easy_pruned
"[[0, 5, 1], [3, 1, 2], [4, 1, 1], [5, 1, 2]]",4,3,6_easy_pruned
"[[0, 5, 1], [5, 2, 2]]",2,114,6_easy_pruned
"[[3, 1, 1]]",1,2985,6_easy_pruned
"[[4, 5, 1], [4, 4, 2], [4, 1, 1]]",3,121,6_easy_pruned
"[[5, 2, 1], [5, 1, 2]]",2,13,6_easy_pruned
"[[4, 5, 1], [4, 1, 2]]",2,99,6_easy_pruned
"[[5, 0, 1], [1, 5, 2]]",2,13,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1]]",3,246,6_easy_pruned
"[[0, 5, 1], [5, 1, 2]]",2,53,6_easy_pruned
"[[0, 5, 1], [4, 4, 2], [4, 1, 1]]",3,58,6_easy_pruned
"[[4, 1, 1], [5, 5, 2]]",2,34,6_easy_pruned
"[[2, 5, 1], [1, 4, 2]]",2,117,6_easy_pruned
"[[5, 5, 1], [0, 5, 2]]",2,38,6_easy_pruned
"[[2, 5, 1], [0, 5, 2], [0, 4, 1], [4, 1, 2], [3, 1, 1]]",5,1,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [4, 1, 1]]",5,4,6_easy_pruned
"[[4, 1, 1], [0, 4, 2]]",2,186,6_easy_pruned
"[[4, 1, 1], [0, 4, 2], [0, 5, 1], [5, 4, 2]]",4,1,6_easy_pruned
"[[5, 0, 1], [5, 4, 2]]",2,6,6_easy_pruned
"[[5, 2, 1], [0, 5, 2]]",2,18,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [3, 1, 1]]",3,53,6_easy_pruned
"[[5, 5, 1], [2, 5, 2], [5, 2, 1]]",3,41,6_easy_pruned
"[[2, 5, 1], [4, 4, 2]]",2,371,6_easy_pruned
"[[5, 5, 1], [5, 2, 2]]",2,10,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1], [1, 5, 2], [5, 5, 1]]",5,4,6_easy_pruned
"[[5, 0, 1], [4, 1, 2], [3, 1, 1]]",3,33,6_easy_pruned
"[[5, 2, 1], [4, 1, 2]]",2,51,6_easy_pruned
"[[5, 5, 1], [4, 5, 2], [4, 4, 1]]",3,67,6_easy_pruned
"[[2, 5, 1], [5, 4, 2]]",2,230,6_easy_pruned
"[[5, 2, 1], [4, 4, 2]]",2,37,6_easy_pruned
"[[4, 4, 1], [4, 5, 2]]",2,31,6_easy_pruned
"[[5, 4, 1], [5, 5, 2]]",2,6,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [5, 2, 1]]",3,7,6_easy_pruned
"[[5, 2, 1], [3, 1, 2], [4, 1, 1]]",3,51,6_easy_pruned
"[[1, 4, 1], [1, 5, 2], [4, 4, 1]]",3,45,6_easy_pruned
"[[5, 5, 1], [0, 4, 2]]",2,50,6_easy_pruned
"[[4, 5, 1], [0, 4, 2]]",2,181,6_easy_pruned
"[[4, 4, 1], [0, 4, 2], [0, 5, 1]]",3,45,6_easy_pruned
"[[1, 5, 1], [1, 4, 2], [4, 1, 1]]",3,172,6_easy_pruned
"[[2, 5, 1], [5, 2, 2]]",2,175,6_easy_pruned
"[[0, 5, 1], [5, 2, 2], [2, 5, 1]]",3,109,6_easy_pruned
"[[3, 1, 1], [5, 1, 2]]",2,56,6_easy_pruned
"[[5, 2, 1], [4, 1, 2], [3, 1, 1], [4, 4, 2]]",4,27,6_easy_pruned
"[[5, 2, 1], [0, 4, 2], [0, 5, 1]]",3,102,6_easy_pruned
"[[5, 5, 1], [3, 1, 2]]",2,71,6_easy_pruned
